Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Page_Security en HackersTest (SHT) - RisQIT/h1_Security en HackersTest (SHT)""), ""Security En HackersTest (SHT)"")",Chrome 120.0.0.0,,,2023-12-18 12:45:32,2023-12-18 12:45:32,"0,553s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:32,2023-12-18 12:45:32,"0,122s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_Diensten""))",Chrome 120.0.0.0,,,2023-12-18 12:45:32,2023-12-18 12:45:33,"0,640s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Diensten_UXLab""))",Chrome 120.0.0.0,,,2023-12-18 12:45:33,2023-12-18 12:45:34,"0,560s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_UX Lab - RisQIT/h1_UX Lab""), ""UX Lab"")",Chrome 120.0.0.0,,,2023-12-18 12:45:34,2023-12-18 12:45:34,"0,542s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:34,2023-12-18 12:45:34,"0,117s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:34,2023-12-18 12:45:35,"0,562s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Over ons - RisQIT/h1_Over ons""), ""Over Ons"")",Chrome 120.0.0.0,,,2023-12-18 12:45:35,2023-12-18 12:45:35,"0,634s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:35,2023-12-18 12:45:35,"0,123s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:35,2023-12-18 12:45:36,"0,573s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_MissieVisie""))",Chrome 120.0.0.0,,,2023-12-18 12:45:36,2023-12-18 12:45:37,"0,594s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Missie  Visie - RisQIT/h1_Missie  Visie""), ""Missie & Visie"")",Chrome 120.0.0.0,,,2023-12-18 12:45:37,2023-12-18 12:45:37,"0,523s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:37,2023-12-18 12:45:37,"0,117s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:37,2023-12-18 12:45:38,"0,668s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_HetGilde""))",Chrome 120.0.0.0,,,2023-12-18 12:45:38,2023-12-18 12:45:39,"0,563s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Het Gilde - RisQIT/h1_Het Gilde""), ""Het Gilde"")",Chrome 120.0.0.0,,,2023-12-18 12:45:39,2023-12-18 12:45:39,"0,535s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:39,2023-12-18 12:45:39,"0,100s",PASSED
"mouseOver(findTestObject(""MenuTopbar/btn_Menu_OverOns""))",Chrome 120.0.0.0,,,2023-12-18 12:45:39,2023-12-18 12:45:40,"0,671s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_OverOns_SuperTester""))",Chrome 120.0.0.0,,,2023-12-18 12:45:40,2023-12-18 12:45:40,"0,628s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_SuperTester - RisQIT/h1_Whitepaper SuperTester""), ""Whitepaper SuperTester"")",Chrome 120.0.0.0,,,2023-12-18 12:45:40,2023-12-18 12:45:41,"0,535s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:41,2023-12-18 12:45:41,"0,095s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Blog""))",Chrome 120.0.0.0,,,2023-12-18 12:45:41,2023-12-18 12:45:42,"0,593s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Blog - RisQIT/h1_Blog""), ""Blog"")",Chrome 120.0.0.0,,,2023-12-18 12:45:42,2023-12-18 12:45:42,"0,633s",PASSED
"click(findTestObject(""MenuTopbar/btn_Menu_Vacatures""))",Chrome 120.0.0.0,,,2023-12-18 12:45:42,2023-12-18 12:45:43,"0,360s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Vacatures - RisQIT/h1_Vacatures""), ""Vacatures"")",Chrome 120.0.0.0,,,2023-12-18 12:45:43,2023-12-18 12:45:43,"0,631s",PASSED
navigateToUrl(URL + PRIVACYBELEID),Chrome 120.0.0.0,,,2023-12-18 12:45:43,2023-12-18 12:45:43,"0,118s",PASSED
"click(findTestObject(""Object Repository/MenuTopbar/Page_Vacatures - RisQIT/div_Contact opnemen""))",Chrome 120.0.0.0,,,2023-12-18 12:45:43,2023-12-18 12:45:44,"0,561s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Contact - RisQIT/h1_Contact""), ""Contact"")",Chrome 120.0.0.0,,,2023-12-18 12:45:44,2023-12-18 12:45:45,"0,637s",PASSED
"click(findTestObject(""MenuTopbar/img_Logo""))",Chrome 120.0.0.0,,,2023-12-18 12:45:45,2023-12-18 12:45:45,"0,375s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Home - RisQIT/h1_Ga voor duurzaamheid en vertrouwen, same_4bc4a8""), ""Ga voor duurzaamheid en vertrouwen, samen met ons!"")",Chrome 120.0.0.0,,,2023-12-18 12:45:45,2023-12-18 12:45:46,"0,628s",PASSED
closeBrowser(),Chrome 120.0.0.0,,,2023-12-18 12:45:46,2023-12-18 12:45:46,"0,122s",PASSED
